rir_name,T60_125Hz,T60_250Hz,T60_500Hz,T60_1000Hz,T60_2000Hz,T60_4000Hz,T60_8000Hz,Source_Pos,Receiver_Pos,mesh_name
9b3dc3de-8ce6-473e-b1ed-e4eb43c369b1/L4_R0009.wav,0.21,0.23,0.25,0.31,0.31,0.3,0.31,[1.7117 0.9999 2.8859],[ 2.7117  1.9999 -3.1141],9b3dc3de-8ce6-473e-b1ed-e4eb43c369b1/house.obj
9b3dc3de-8ce6-473e-b1ed-e4eb43c369b1/L4_R0021.wav,0.17,0.19,0.27,0.33,0.33,0.33,0.32,[1.7117 0.9999 2.8859],[ 2.7117  1.9999 -2.1141],9b3dc3de-8ce6-473e-b1ed-e4eb43c369b1/house.obj
9b3dc3de-8ce6-473e-b1ed-e4eb43c369b1/L4_R0023.wav,0.17,0.22,0.21,0.32,0.3,0.32,0.33,[1.7117 0.9999 2.8859],[ 4.7117  1.9999 -2.1141],9b3dc3de-8ce6-473e-b1ed-e4eb43c369b1/house.obj
9b3dc3de-8ce6-473e-b1ed-e4eb43c369b1/L5_R0006.wav,0.31,0.16,0.22,0.3,0.31,0.3,0.3,[-4.2883  1.9999  0.8859],[-3.2883  1.9999 -3.1141],9b3dc3de-8ce6-473e-b1ed-e4eb43c369b1/house.obj
2b212f2f-0b17-42da-9977-ab31ded5c699/L1_R0028.wav,0.81,0.92,1.21,1.15,0.81,0.45,0.44,[-2.0535  0.9993 -0.3577],[ 1.9465  0.9993 -3.3577],2b212f2f-0b17-42da-9977-ab31ded5c699/house.obj
2b212f2f-0b17-42da-9977-ab31ded5c699/L1_R0097.wav,0.71,1.05,1.2,1.09,0.61,0.45,0.44,[-2.0535  0.9993 -0.3577],[-3.0535  1.9993  2.6423],2b212f2f-0b17-42da-9977-ab31ded5c699/house.obj
2b212f2f-0b17-42da-9977-ab31ded5c699/L2_R0094.wav,0.84,1.02,1.18,1.13,0.89,0.42,0.4,[-2.0535  0.9993  1.6423],[0.9465 0.9993 2.6423],2b212f2f-0b17-42da-9977-ab31ded5c699/house.obj
2b212f2f-0b17-42da-9977-ab31ded5c699/L2_R0097.wav,0.83,0.94,1.13,1.08,0.57,0.41,0.41,[-2.0535  0.9993  1.6423],[-3.0535  1.9993  2.6423],2b212f2f-0b17-42da-9977-ab31ded5c699/house.obj
2b212f2f-0b17-42da-9977-ab31ded5c699/L2_R0100.wav,0.86,1.4,1.26,1.07,0.65,0.43,0.41,[-2.0535  0.9993  1.6423],[-0.0535  1.9993  2.6423],2b212f2f-0b17-42da-9977-ab31ded5c699/house.obj
2b212f2f-0b17-42da-9977-ab31ded5c699/L3_R0075.wav,0.82,1.23,1.29,1.12,0.61,0.45,0.44,[-3.0535  0.9993 -4.3577],[-0.0535  1.9993  0.6423],2b212f2f-0b17-42da-9977-ab31ded5c699/house.obj
2b212f2f-0b17-42da-9977-ab31ded5c699/L4_R0008.wav,0.85,1.08,1.16,1.07,0.63,0.47,0.46,[-3.0535  0.9993 -0.3577],[-2.0535  1.9993 -5.3577],2b212f2f-0b17-42da-9977-ab31ded5c699/house.obj
2b212f2f-0b17-42da-9977-ab31ded5c699/L4_R0035.wav,0.81,0.95,1.16,1.04,0.87,0.48,0.47,[-3.0535  0.9993 -0.3577],[ 2.9465  1.9993 -3.3577],2b212f2f-0b17-42da-9977-ab31ded5c699/house.obj
2b212f2f-0b17-42da-9977-ab31ded5c699/L4_R0060.wav,0.83,1.04,1.15,1.05,0.68,0.47,0.44,[-3.0535  0.9993 -0.3577],[-0.0535  0.9993 -0.3577],2b212f2f-0b17-42da-9977-ab31ded5c699/house.obj
2b212f2f-0b17-42da-9977-ab31ded5c699/L4_R0083.wav,0.83,1.06,1.22,1.11,0.57,0.42,0.42,[-3.0535  0.9993 -0.3577],[-3.0535  1.9993  1.6423],2b212f2f-0b17-42da-9977-ab31ded5c699/house.obj
a6fdfbbb-1b24-4d34-b863-88ef9e49f0a4/L1_R0046.wav,0.27,0.36,0.44,0.49,0.51,0.51,0.45,[ 3.8425  0.9999 -3.1205],[ 2.8425  1.9999 -4.1205],a6fdfbbb-1b24-4d34-b863-88ef9e49f0a4/house.obj
a6fdfbbb-1b24-4d34-b863-88ef9e49f0a4/L1_R0125.wav,0.27,0.36,0.35,0.48,0.44,0.43,0.46,[ 3.8425  0.9999 -3.1205],[-2.1575  1.9999  0.8795],a6fdfbbb-1b24-4d34-b863-88ef9e49f0a4/house.obj
a6fdfbbb-1b24-4d34-b863-88ef9e49f0a4/L2_R0193.wav,0.42,0.47,0.53,0.6,0.68,0.96,0.95,[-1.1575  0.9999 -8.1205],[3.8425 0.9999 5.8795],a6fdfbbb-1b24-4d34-b863-88ef9e49f0a4/house.obj
a6fdfbbb-1b24-4d34-b863-88ef9e49f0a4/L3_R0030.wav,0.22,0.37,0.45,0.47,0.33,0.29,0.26,[-3.1575  0.9999 -0.1205],[ 2.8425  0.9999 -5.1205],a6fdfbbb-1b24-4d34-b863-88ef9e49f0a4/house.obj
a6fdfbbb-1b24-4d34-b863-88ef9e49f0a4/L3_R0078.wav,0.29,0.4,0.39,0.46,0.37,0.35,0.35,[-3.1575  0.9999 -0.1205],[ 5.8425  1.9999 -2.1205],a6fdfbbb-1b24-4d34-b863-88ef9e49f0a4/house.obj
a6fdfbbb-1b24-4d34-b863-88ef9e49f0a4/L3_R0183.wav,0.34,0.42,0.6,0.57,0.48,0.47,0.51,[-3.1575  0.9999 -0.1205],[4.8425 1.9999 4.8795],a6fdfbbb-1b24-4d34-b863-88ef9e49f0a4/house.obj
a6fdfbbb-1b24-4d34-b863-88ef9e49f0a4/L3_R0213.wav,0.25,0.37,0.38,0.4,0.39,0.36,0.35,[-3.1575  0.9999 -0.1205],[-6.1575  1.9999  6.8795],a6fdfbbb-1b24-4d34-b863-88ef9e49f0a4/house.obj
a6fdfbbb-1b24-4d34-b863-88ef9e49f0a4/L4_R0015.wav,0.28,0.36,0.39,0.38,0.33,0.3,0.29,[ 4.8425  1.9999 -5.1205],[ 3.8425  0.9999 -7.1205],a6fdfbbb-1b24-4d34-b863-88ef9e49f0a4/house.obj
a6fdfbbb-1b24-4d34-b863-88ef9e49f0a4/L5_R0055.wav,0.26,0.33,0.38,0.42,0.37,0.33,0.33,[-1.1575  0.9999  0.8795],[ 4.8425  0.9999 -3.1205],a6fdfbbb-1b24-4d34-b863-88ef9e49f0a4/house.obj
a6fdfbbb-1b24-4d34-b863-88ef9e49f0a4/L5_R0122.wav,0.26,0.29,0.37,0.43,0.31,0.28,0.28,[-1.1575  0.9999  0.8795],[-5.1575  1.9999  0.8795],a6fdfbbb-1b24-4d34-b863-88ef9e49f0a4/house.obj
3e7d9d1f-fbd8-4abd-99cb-6461aa9244d5/L1_R0065.wav,0.96,1.22,1.07,0.91,0.67,0.57,0.51,[ 2.6325  1.9    -0.8126],[1.6325 0.9    0.1874],3e7d9d1f-fbd8-4abd-99cb-6461aa9244d5/house.obj
3e7d9d1f-fbd8-4abd-99cb-6461aa9244d5/L1_R0088.wav,1.1,1.2,1.21,1.04,0.8,0.67,0.6,[ 2.6325  1.9    -0.8126],[-4.3675  1.9     2.1874],3e7d9d1f-fbd8-4abd-99cb-6461aa9244d5/house.obj
3e7d9d1f-fbd8-4abd-99cb-6461aa9244d5/L2_R0070.wav,1.16,1.38,1.28,0.99,0.8,0.67,0.61,[-0.3675  1.9     1.1874],[-2.3675  1.9     0.1874],3e7d9d1f-fbd8-4abd-99cb-6461aa9244d5/house.obj
3e7d9d1f-fbd8-4abd-99cb-6461aa9244d5/L3_R0022.wav,1.26,1.14,1.07,0.85,0.66,0.57,0.52,[-2.3675  0.9    -4.8126],[-4.3675  1.9    -3.8126],3e7d9d1f-fbd8-4abd-99cb-6461aa9244d5/house.obj
3e7d9d1f-fbd8-4abd-99cb-6461aa9244d5/L3_R0035.wav,1.0,1.03,0.99,0.85,0.64,0.55,0.51,[-2.3675  0.9    -4.8126],[-0.3675  1.9    -2.8126],3e7d9d1f-fbd8-4abd-99cb-6461aa9244d5/house.obj
3e7d9d1f-fbd8-4abd-99cb-6461aa9244d5/L3_R0057.wav,1.14,1.09,1.03,0.88,0.66,0.56,0.51,[-2.3675  0.9    -4.8126],[-1.3675  1.9    -0.8126],3e7d9d1f-fbd8-4abd-99cb-6461aa9244d5/house.obj
3e7d9d1f-fbd8-4abd-99cb-6461aa9244d5/L4_R0005.wav,0.98,1.16,0.97,0.86,0.65,0.57,0.52,[-1.3675  1.9    -2.8126],[-2.3675  1.9    -6.8126],3e7d9d1f-fbd8-4abd-99cb-6461aa9244d5/house.obj
3e7d9d1f-fbd8-4abd-99cb-6461aa9244d5/L4_R0006.wav,0.91,1.07,0.97,0.89,0.65,0.58,0.52,[-1.3675  1.9    -2.8126],[-2.3675  0.9    -5.8126],3e7d9d1f-fbd8-4abd-99cb-6461aa9244d5/house.obj
3e7d9d1f-fbd8-4abd-99cb-6461aa9244d5/L4_R0066.wav,1.19,1.32,1.26,0.99,0.73,0.6,0.55,[-1.3675  1.9    -2.8126],[2.6325 0.9    0.1874],3e7d9d1f-fbd8-4abd-99cb-6461aa9244d5/house.obj
3e7d9d1f-fbd8-4abd-99cb-6461aa9244d5/L5_R0053.wav,1.32,1.34,1.27,1.04,0.76,0.6,0.54,[0.6325 1.9    0.1874],[-5.3675  1.9    -0.8126],3e7d9d1f-fbd8-4abd-99cb-6461aa9244d5/house.obj
e387ce2f-183d-40a7-b4bf-814181fbea82/L1_R0044.wav,0.47,0.66,0.72,0.98,1.01,0.99,0.89,[ 1.2666  0.9999 -2.4093],[2.2666 1.9999 2.5907],e387ce2f-183d-40a7-b4bf-814181fbea82/house.obj
e387ce2f-183d-40a7-b4bf-814181fbea82/L2_R0053.wav,0.62,0.63,0.68,0.96,1.03,1.0,0.9,[ 2.2666  0.9999 -3.4093],[3.2666 1.9999 3.5907],e387ce2f-183d-40a7-b4bf-814181fbea82/house.obj
e387ce2f-183d-40a7-b4bf-814181fbea82/L3_R0015.wav,0.62,0.73,0.73,0.98,1.01,1.0,0.9,[1.2666 0.9999 2.5907],[ 2.2666  0.9999 -2.4093],e387ce2f-183d-40a7-b4bf-814181fbea82/house.obj
e387ce2f-183d-40a7-b4bf-814181fbea82/L3_R0023.wav,0.58,0.73,0.81,1.18,1.22,1.16,1.08,[1.2666 0.9999 2.5907],[-2.7334  1.9999 -0.4093],e387ce2f-183d-40a7-b4bf-814181fbea82/house.obj
e387ce2f-183d-40a7-b4bf-814181fbea82/L3_R0029.wav,0.48,0.76,0.8,1.17,1.22,1.17,1.08,[1.2666 0.9999 2.5907],[-1.7334  1.9999  0.5907],e387ce2f-183d-40a7-b4bf-814181fbea82/house.obj
e387ce2f-183d-40a7-b4bf-814181fbea82/L3_R0053.wav,0.51,0.74,0.75,0.91,0.97,0.96,0.85,[1.2666 0.9999 2.5907],[3.2666 1.9999 3.5907],e387ce2f-183d-40a7-b4bf-814181fbea82/house.obj
e387ce2f-183d-40a7-b4bf-814181fbea82/L4_R0004.wav,0.49,0.66,0.69,0.97,1.02,0.99,0.9,[2.2666 1.9999 1.5907],[ 2.2666  0.9999 -4.4093],e387ce2f-183d-40a7-b4bf-814181fbea82/house.obj
e387ce2f-183d-40a7-b4bf-814181fbea82/L4_R0044.wav,0.51,0.65,0.64,0.9,0.99,0.97,0.86,[2.2666 1.9999 1.5907],[2.2666 1.9999 2.5907],e387ce2f-183d-40a7-b4bf-814181fbea82/house.obj
e387ce2f-183d-40a7-b4bf-814181fbea82/L5_R0011.wav,0.56,0.64,0.68,0.97,1.01,0.99,0.88,[1.2666 1.9999 4.5907],[ 1.2666  1.9999 -3.4093],e387ce2f-183d-40a7-b4bf-814181fbea82/house.obj
e387ce2f-183d-40a7-b4bf-814181fbea82/L5_R0017.wav,0.66,0.78,0.8,1.15,1.2,1.14,1.06,[1.2666 1.9999 4.5907],[-0.7334  1.9999 -2.4093],e387ce2f-183d-40a7-b4bf-814181fbea82/house.obj
fe559d1c-7fdb-4193-ace1-63296877b3e4/L1_R0003.wav,2.12,2.31,2.33,1.99,1.57,1.49,1.41,[-0.6237  0.9     0.1052],[-5.6237  1.9    -4.8948],fe559d1c-7fdb-4193-ace1-63296877b3e4/house.obj
fe559d1c-7fdb-4193-ace1-63296877b3e4/L1_R0084.wav,2.18,1.79,2.08,1.92,1.57,1.5,1.42,[-0.6237  0.9     0.1052],[-3.6237  0.9     1.1052],fe559d1c-7fdb-4193-ace1-63296877b3e4/house.obj
fe559d1c-7fdb-4193-ace1-63296877b3e4/L2_R0059.wav,1.64,1.85,2.11,1.95,1.42,1.34,1.29,[-1.6237  0.9    -2.8948],[-4.6237  1.9    -0.8948],fe559d1c-7fdb-4193-ace1-63296877b3e4/house.obj
fe559d1c-7fdb-4193-ace1-63296877b3e4/L2_R0152.wav,1.49,1.61,1.71,1.67,1.43,1.37,1.28,[-1.6237  0.9    -2.8948],[3.3763 1.9    6.1052],fe559d1c-7fdb-4193-ace1-63296877b3e4/house.obj
fe559d1c-7fdb-4193-ace1-63296877b3e4/L4_R0006.wav,2.47,2.6,2.3,2.05,1.43,1.37,1.24,[-2.6237  1.9    -0.8948],[ 0.3763  1.9    -4.8948],fe559d1c-7fdb-4193-ace1-63296877b3e4/house.obj
fe559d1c-7fdb-4193-ace1-63296877b3e4/L4_R0020.wav,2.52,2.49,2.35,1.97,1.42,1.37,1.25,[-2.6237  1.9    -0.8948],[ 0.3763  1.9    -3.8948],fe559d1c-7fdb-4193-ace1-63296877b3e4/house.obj
fe559d1c-7fdb-4193-ace1-63296877b3e4/L4_R0074.wav,1.77,2.19,2.1,1.86,1.51,1.44,1.35,[-2.6237  1.9    -0.8948],[-5.6237  1.9     0.1052],fe559d1c-7fdb-4193-ace1-63296877b3e4/house.obj
fe559d1c-7fdb-4193-ace1-63296877b3e4/L4_R0095.wav,1.29,1.6,1.72,1.68,1.45,1.39,1.27,[-2.6237  1.9    -0.8948],[4.3763 1.9    1.1052],fe559d1c-7fdb-4193-ace1-63296877b3e4/house.obj
fe559d1c-7fdb-4193-ace1-63296877b3e4/L5_R0077.wav,2.26,2.0,1.89,1.83,1.5,1.43,1.34,[ 4.3763  1.9    -4.8948],[-0.6237  1.9     0.1052],fe559d1c-7fdb-4193-ace1-63296877b3e4/house.obj
fe559d1c-7fdb-4193-ace1-63296877b3e4/L5_R0119.wav,1.6,1.86,1.82,1.77,1.47,1.43,1.36,[ 4.3763  1.9    -4.8948],[-2.6237  1.9     3.1052],fe559d1c-7fdb-4193-ace1-63296877b3e4/house.obj
b3a60928-9d8a-4425-8082-ba033c8f41bd/L1_R0019.wav,0.8,0.76,0.68,0.66,0.5,0.46,0.4,[-0.5983  0.9     0.0506],[-2.5983  0.9    -0.9494],b3a60928-9d8a-4425-8082-ba033c8f41bd/house.obj
b3a60928-9d8a-4425-8082-ba033c8f41bd/L1_R0049.wav,0.9,0.83,0.73,0.64,0.44,0.4,0.38,[-0.5983  0.9     0.0506],[-4.5983  0.9     3.0506],b3a60928-9d8a-4425-8082-ba033c8f41bd/house.obj
b3a60928-9d8a-4425-8082-ba033c8f41bd/L2_R0027.wav,0.93,0.8,0.7,0.62,0.48,0.43,0.39,[-2.5983  1.9    -0.9494],[-2.5983  0.9     0.0506],b3a60928-9d8a-4425-8082-ba033c8f41bd/house.obj
b3a60928-9d8a-4425-8082-ba033c8f41bd/L2_R0035.wav,0.92,0.9,0.71,0.61,0.48,0.44,0.39,[-2.5983  1.9    -0.9494],[-2.5983  0.9     1.0506],b3a60928-9d8a-4425-8082-ba033c8f41bd/house.obj
b3a60928-9d8a-4425-8082-ba033c8f41bd/L2_R0037.wav,0.7,0.89,0.73,0.63,0.48,0.43,0.38,[-2.5983  1.9    -0.9494],[-0.5983  0.9     1.0506],b3a60928-9d8a-4425-8082-ba033c8f41bd/house.obj
b3a60928-9d8a-4425-8082-ba033c8f41bd/L2_R0058.wav,0.9,0.91,0.74,0.63,0.46,0.42,0.38,[-2.5983  1.9    -0.9494],[-0.5983  1.9     3.0506],b3a60928-9d8a-4425-8082-ba033c8f41bd/house.obj
b3a60928-9d8a-4425-8082-ba033c8f41bd/L3_R0032.wav,0.9,0.81,0.76,0.58,0.48,0.43,0.39,[-1.5983  0.9     2.0506],[-0.5983  1.9     0.0506],b3a60928-9d8a-4425-8082-ba033c8f41bd/house.obj
b3a60928-9d8a-4425-8082-ba033c8f41bd/L4_R0020.wav,1.18,0.77,0.72,0.72,0.51,0.45,0.39,[-2.5983  1.9    -2.9494],[-1.5983  0.9    -0.9494],b3a60928-9d8a-4425-8082-ba033c8f41bd/house.obj
b3a60928-9d8a-4425-8082-ba033c8f41bd/L4_R0044.wav,1.45,1.19,0.84,0.79,0.55,0.5,0.45,[-2.5983  1.9    -2.9494],[-4.5983  1.9     2.0506],b3a60928-9d8a-4425-8082-ba033c8f41bd/house.obj
b3a60928-9d8a-4425-8082-ba033c8f41bd/L5_R0016.wav,0.91,0.95,0.78,0.62,0.5,0.48,0.46,[ 4.4017  0.9    -0.9494],[-1.5983  1.9    -1.9494],b3a60928-9d8a-4425-8082-ba033c8f41bd/house.obj
9d025d89-93d4-4124-8053-029cf86af930/L1_R0003.wav,0.28,0.25,0.26,0.26,0.22,0.21,0.21,[3.4592 0.9    2.968 ],[-1.5408  1.9    -3.032 ],9d025d89-93d4-4124-8053-029cf86af930/house.obj
9d025d89-93d4-4124-8053-029cf86af930/L2_R0009.wav,0.22,0.23,0.22,0.24,0.24,0.21,0.19,[-0.5408  1.9     3.968 ],[-1.5408  0.9     2.968 ],9d025d89-93d4-4124-8053-029cf86af930/house.obj
9d025d89-93d4-4124-8053-029cf86af930/L2_R0016.wav,0.32,0.33,0.25,0.27,0.23,0.22,0.23,[-0.5408  1.9     3.968 ],[4.4592 1.9    2.968 ],9d025d89-93d4-4124-8053-029cf86af930/house.obj
9d025d89-93d4-4124-8053-029cf86af930/L3_R0016.wav,0.3,0.27,0.27,0.29,0.21,0.19,0.18,[-2.5408  1.9    -4.032 ],[4.4592 1.9    2.968 ],9d025d89-93d4-4124-8053-029cf86af930/house.obj
9d025d89-93d4-4124-8053-029cf86af930/L4_R0002.wav,0.24,0.25,0.21,0.24,0.23,0.21,0.21,[-1.5408  1.9     1.968 ],[-0.5408  1.9    -4.032 ],9d025d89-93d4-4124-8053-029cf86af930/house.obj
9d025d89-93d4-4124-8053-029cf86af930/L4_R0006.wav,0.24,0.23,0.22,0.24,0.23,0.21,0.19,[-1.5408  1.9     1.968 ],[-0.5408  1.9     1.968 ],9d025d89-93d4-4124-8053-029cf86af930/house.obj
9d025d89-93d4-4124-8053-029cf86af930/L4_R0012.wav,0.23,0.23,0.24,0.25,0.24,0.21,0.19,[-1.5408  1.9     1.968 ],[-0.5408  1.9     2.968 ],9d025d89-93d4-4124-8053-029cf86af930/house.obj
9d025d89-93d4-4124-8053-029cf86af930/L5_R0002.wav,0.23,0.17,0.21,0.21,0.21,0.18,0.18,[-2.5408  1.9    -3.032 ],[-0.5408  1.9    -4.032 ],9d025d89-93d4-4124-8053-029cf86af930/house.obj
9d025d89-93d4-4124-8053-029cf86af930/L5_R0005.wav,0.32,0.27,0.22,0.24,0.21,0.21,0.2,[-2.5408  1.9    -3.032 ],[-3.5408  1.9     1.968 ],9d025d89-93d4-4124-8053-029cf86af930/house.obj
9d025d89-93d4-4124-8053-029cf86af930/L5_R0015.wav,0.31,0.28,0.28,0.3,0.23,0.2,0.19,[-2.5408  1.9    -3.032 ],[3.4592 1.9    2.968 ],9d025d89-93d4-4124-8053-029cf86af930/house.obj
a50b6ec6-e668-472f-a741-514c9bfef011/L1_R0008.wav,0.24,0.23,0.25,0.33,0.31,0.3,0.31,[-3.0845  0.9     1.1817],[-2.0845  0.9    -2.8183],a50b6ec6-e668-472f-a741-514c9bfef011/house.obj
a50b6ec6-e668-472f-a741-514c9bfef011/L1_R0010.wav,0.24,0.2,0.27,0.3,0.3,0.3,0.3,[-3.0845  0.9     1.1817],[-0.0845  0.9    -2.8183],a50b6ec6-e668-472f-a741-514c9bfef011/house.obj
a50b6ec6-e668-472f-a741-514c9bfef011/L2_R0074.wav,0.25,0.24,0.28,0.35,0.32,0.3,0.31,[-2.0845  0.9     0.1817],[3.9155 1.9    0.1817],a50b6ec6-e668-472f-a741-514c9bfef011/house.obj
a50b6ec6-e668-472f-a741-514c9bfef011/L3_R0016.wav,0.23,0.29,0.24,0.28,0.31,0.3,0.29,[-0.0845  0.9     2.1817],[-0.0845  1.9    -2.8183],a50b6ec6-e668-472f-a741-514c9bfef011/house.obj
a50b6ec6-e668-472f-a741-514c9bfef011/L3_R0040.wav,0.19,0.22,0.24,0.29,0.3,0.29,0.29,[-0.0845  0.9     2.1817],[-6.0845  1.9    -0.8183],a50b6ec6-e668-472f-a741-514c9bfef011/house.obj
a50b6ec6-e668-472f-a741-514c9bfef011/L3_R0074.wav,0.2,0.21,0.25,0.31,0.3,0.29,0.29,[-0.0845  0.9     2.1817],[3.9155 1.9    0.1817],a50b6ec6-e668-472f-a741-514c9bfef011/house.obj
a50b6ec6-e668-472f-a741-514c9bfef011/L3_R0096.wav,0.27,0.18,0.25,0.29,0.3,0.29,0.3,[-0.0845  0.9     2.1817],[5.9155 1.9    1.1817],a50b6ec6-e668-472f-a741-514c9bfef011/house.obj
a50b6ec6-e668-472f-a741-514c9bfef011/L4_R0015.wav,0.29,0.24,0.27,0.31,0.28,0.29,0.29,[-3.0845  0.9     0.1817],[-1.0845  1.9    -2.8183],a50b6ec6-e668-472f-a741-514c9bfef011/house.obj
a50b6ec6-e668-472f-a741-514c9bfef011/L4_R0027.wav,0.24,0.21,0.26,0.33,0.31,0.3,0.31,[-3.0845  0.9     0.1817],[ 5.9155  1.9    -1.8183],a50b6ec6-e668-472f-a741-514c9bfef011/house.obj
a50b6ec6-e668-472f-a741-514c9bfef011/L4_R0035.wav,0.2,0.18,0.25,0.34,0.32,0.31,0.31,[-3.0845  0.9     0.1817],[ 0.9155  0.9    -0.8183],a50b6ec6-e668-472f-a741-514c9bfef011/house.obj
4bf31c45-7897-4ce1-b7d1-c07e91f44bba/L1_R0027.wav,0.49,0.33,0.29,0.28,0.19,0.18,0.18,[-0.8872  0.9989 -3.4619],[-2.8872  0.9989 -2.4619],4bf31c45-7897-4ce1-b7d1-c07e91f44bba/house.obj
4bf31c45-7897-4ce1-b7d1-c07e91f44bba/L1_R0035.wav,0.39,0.4,0.29,0.28,0.21,0.2,0.2,[-0.8872  0.9989 -3.4619],[ 1.1128  0.9989 -1.4619],4bf31c45-7897-4ce1-b7d1-c07e91f44bba/house.obj
4bf31c45-7897-4ce1-b7d1-c07e91f44bba/L1_R0070.wav,0.34,0.44,0.3,0.29,0.26,0.26,0.26,[-0.8872  0.9989 -3.4619],[1.1128 0.9989 3.5381],4bf31c45-7897-4ce1-b7d1-c07e91f44bba/house.obj
4bf31c45-7897-4ce1-b7d1-c07e91f44bba/L3_R0009.wav,0.81,0.48,0.3,0.26,0.2,0.19,0.18,[-0.8872  0.9989 -2.4619],[-0.8872  0.9989 -4.4619],4bf31c45-7897-4ce1-b7d1-c07e91f44bba/house.obj
4bf31c45-7897-4ce1-b7d1-c07e91f44bba/L3_R0030.wav,0.38,0.38,0.3,0.28,0.22,0.2,0.23,[-0.8872  0.9989 -2.4619],[ 3.1128  0.9989 -2.4619],4bf31c45-7897-4ce1-b7d1-c07e91f44bba/house.obj
4bf31c45-7897-4ce1-b7d1-c07e91f44bba/L3_R0033.wav,0.34,0.31,0.28,0.27,0.21,0.19,0.18,[-0.8872  0.9989 -2.4619],[-0.8872  1.9989 -2.4619],4bf31c45-7897-4ce1-b7d1-c07e91f44bba/house.obj
4bf31c45-7897-4ce1-b7d1-c07e91f44bba/L3_R0073.wav,0.33,0.33,0.31,0.34,0.21,0.14,0.15,[-0.8872  0.9989 -2.4619],[-1.8872  1.9989  3.5381],4bf31c45-7897-4ce1-b7d1-c07e91f44bba/house.obj
4bf31c45-7897-4ce1-b7d1-c07e91f44bba/L5_R0031.wav,0.33,0.3,0.28,0.27,0.18,0.17,0.16,[ 0.1128  0.9989 -0.4619],[-2.8872  1.9989 -2.4619],4bf31c45-7897-4ce1-b7d1-c07e91f44bba/house.obj
4bf31c45-7897-4ce1-b7d1-c07e91f44bba/L5_R0041.wav,0.29,0.27,0.23,0.23,0.17,0.16,0.15,[ 0.1128  0.9989 -0.4619],[-0.8872  0.9989 -0.4619],4bf31c45-7897-4ce1-b7d1-c07e91f44bba/house.obj
4bf31c45-7897-4ce1-b7d1-c07e91f44bba/L5_R0055.wav,0.29,0.26,0.19,0.2,0.12,0.12,0.11,[ 0.1128  0.9989 -0.4619],[-1.8872  1.9989  0.5381],4bf31c45-7897-4ce1-b7d1-c07e91f44bba/house.obj
a3fd852d-8626-4d0e-91c0-79270e3a99f9/L1_R0028.wav,0.68,0.74,0.69,0.93,0.89,0.77,0.62,[ 3.126   0.9    -2.8265],[ 3.126   1.9    -1.8265],a3fd852d-8626-4d0e-91c0-79270e3a99f9/house.obj
a3fd852d-8626-4d0e-91c0-79270e3a99f9/L1_R0031.wav,0.55,0.71,0.67,0.94,0.89,0.77,0.63,[ 3.126   0.9    -2.8265],[ 2.126   0.9    -0.8265],a3fd852d-8626-4d0e-91c0-79270e3a99f9/house.obj
a3fd852d-8626-4d0e-91c0-79270e3a99f9/L1_R0061.wav,0.82,0.94,0.77,1.02,0.95,0.84,0.73,[ 3.126   0.9    -2.8265],[0.126  1.9    2.1735],a3fd852d-8626-4d0e-91c0-79270e3a99f9/house.obj
a3fd852d-8626-4d0e-91c0-79270e3a99f9/L1_R0075.wav,0.61,0.88,0.77,0.99,0.94,0.81,0.72,[ 3.126   0.9    -2.8265],[5.126  1.9    3.1735],a3fd852d-8626-4d0e-91c0-79270e3a99f9/house.obj
a3fd852d-8626-4d0e-91c0-79270e3a99f9/L2_R0044.wav,0.76,0.84,0.8,0.98,0.93,0.81,0.68,[ 0.126   0.9    -1.8265],[3.126  0.9    1.1735],a3fd852d-8626-4d0e-91c0-79270e3a99f9/house.obj
a3fd852d-8626-4d0e-91c0-79270e3a99f9/L3_R0037.wav,0.76,0.83,0.79,1.02,0.94,0.82,0.72,[ 3.126   1.9    -0.8265],[-1.874   0.9     0.1735],a3fd852d-8626-4d0e-91c0-79270e3a99f9/house.obj
a3fd852d-8626-4d0e-91c0-79270e3a99f9/L3_R0074.wav,0.73,0.98,0.87,1.04,0.97,0.83,0.71,[ 3.126   1.9    -0.8265],[4.126  1.9    3.1735],a3fd852d-8626-4d0e-91c0-79270e3a99f9/house.obj
a3fd852d-8626-4d0e-91c0-79270e3a99f9/L4_R0042.wav,0.77,0.87,0.77,0.94,0.87,0.74,0.62,[-3.874   0.9     4.1735],[0.126  0.9    1.1735],a3fd852d-8626-4d0e-91c0-79270e3a99f9/house.obj
a3fd852d-8626-4d0e-91c0-79270e3a99f9/L4_R0054.wav,0.84,0.87,0.8,0.96,0.89,0.72,0.6,[-3.874   0.9     4.1735],[6.126  1.9    1.1735],a3fd852d-8626-4d0e-91c0-79270e3a99f9/house.obj
a3fd852d-8626-4d0e-91c0-79270e3a99f9/L5_R0010.wav,0.81,0.89,0.71,1.01,0.96,0.83,0.69,[0.126  1.9    0.1735],[-0.874   1.9    -2.8265],a3fd852d-8626-4d0e-91c0-79270e3a99f9/house.obj
b5a9d6e9-11f5-45d1-a45f-a02b59823001/L1_R0036.wav,0.27,0.3,0.35,0.42,0.44,0.47,0.45,[ 3.0357  1.9    -0.3517],[4.0357 1.9    2.6483],b5a9d6e9-11f5-45d1-a45f-a02b59823001/house.obj
