rir_name,T60_125Hz,T60_250Hz,T60_500Hz,T60_1000Hz,T60_2000Hz,T60_4000Hz,T60_8000Hz,Source_Pos,Receiver_Pos,mesh_name,Distance
a66bbfeb-dc00-42c6-b9c2-62bd75651c32/L5_R0001.wav,0.23,0.24,0.35,0.34,0.32,0.3,0.28,[-2.0783  1.9    -3.5079],[-2.0783  0.9    -3.5079],a66bbfeb-dc00-42c6-b9c2-62bd75651c32/house.obj,0.9999999999999999
75e0f868-5e1a-498f-ad59-7c81963e0c44/L4_R0002.wav,0.09,0.09,0.14,0.16,0.12,0.12,0.11,[ 1.6126  0.9991 -2.4796],[ 2.6126  0.9991 -2.4796],75e0f868-5e1a-498f-ad59-7c81963e0c44/house.obj,1.0
75e0f868-5e1a-498f-ad59-7c81963e0c44/L5_R0001.wav,0.1,0.08,0.19,0.38,0.15,0.13,0.12,[-0.3874  1.9991 -4.4796],[-1.3874  1.9991 -4.4796],75e0f868-5e1a-498f-ad59-7c81963e0c44/house.obj,1.0
243de1c0-04f4-430a-97bf-49459cff18bf/L1_R0029.wav,0.16,0.16,0.13,0.22,0.11,0.09,0.1,[-2.9719  0.9    -0.5221],[-1.9719  0.9    -0.5221],243de1c0-04f4-430a-97bf-49459cff18bf/house.obj,1.0000000000000002
59ef9f91-1628-4697-8a89-b4bec5320820/L1_R0006.wav,0.11,0.1,0.13,0.12,0.16,0.16,0.15,[ 4.3443  1.9    -3.0196],[ 5.3443  1.9    -3.0196],59ef9f91-1628-4697-8a89-b4bec5320820/house.obj,1.0
59ef9f91-1628-4697-8a89-b4bec5320820/L1_R0010.wav,0.11,0.11,0.11,0.13,0.16,0.16,0.14,[ 4.3443  1.9    -3.0196],[ 4.3443  1.9    -2.0196],59ef9f91-1628-4697-8a89-b4bec5320820/house.obj,1.0
59ef9f91-1628-4697-8a89-b4bec5320820/L3_R0018.wav,0.14,0.14,0.2,0.21,0.23,0.23,0.22,[-3.6557  1.9    -0.0196],[-3.6557  1.9     0.9804],59ef9f91-1628-4697-8a89-b4bec5320820/house.obj,1.0
59c769a8-100d-4bf8-bb01-33428ccd5f00/L2_R0016.wav,0.84,0.95,0.93,0.88,0.52,0.44,0.37,[2.3649 1.9    0.605 ],[ 2.3649  1.9    -0.395 ],59c769a8-100d-4bf8-bb01-33428ccd5f00/house.obj,1.0
4675c702-6386-458d-98f7-6c6fe3515066/L2_R0004.wav,0.9,0.74,0.81,0.63,0.54,0.55,0.53,[-0.5855  1.9     0.4308],[-1.5855  1.9     0.4308],4675c702-6386-458d-98f7-6c6fe3515066/house.obj,0.9999999999999999
4675c702-6386-458d-98f7-6c6fe3515066/L3_R0005.wav,0.72,0.81,0.8,0.69,0.53,0.54,0.53,[ 0.4145  1.9    -0.5692],[0.4145 1.9    0.4308],4675c702-6386-458d-98f7-6c6fe3515066/house.obj,1.0
6d6fdc9f-a267-445f-9292-661f6ebeccfe/L2_R0002.wav,0.2,0.11,0.17,0.17,0.16,0.15,0.15,[-2.6539  1.9     0.6195],[-1.6539  1.9     0.6195],6d6fdc9f-a267-445f-9292-661f6ebeccfe/house.obj,1.0000000000000002
6d6fdc9f-a267-445f-9292-661f6ebeccfe/L4_R0003.wav,0.16,0.15,0.15,0.14,0.17,0.15,0.15,[-1.6539  1.9     1.6195],[-2.6539  1.9     1.6195],6d6fdc9f-a267-445f-9292-661f6ebeccfe/house.obj,1.0000000000000002
6d6fdc9f-a267-445f-9292-661f6ebeccfe/L4_R0008.wav,0.17,0.14,0.12,0.17,0.16,0.15,0.14,[-1.6539  1.9     1.6195],[-1.6539  1.9     2.6195],6d6fdc9f-a267-445f-9292-661f6ebeccfe/house.obj,1.0
57713c25-228a-422e-9399-3a2c9ffcbd1a/L1_R0005.wav,0.32,0.28,0.28,0.31,0.36,0.37,0.36,[3.0364 1.9    2.2057],[4.0364 1.9    2.2057],57713c25-228a-422e-9399-3a2c9ffcbd1a/house.obj,1.0000000000000004
57713c25-228a-422e-9399-3a2c9ffcbd1a/L2_R0003.wav,0.54,0.26,0.3,0.31,0.36,0.36,0.35,[3.0364 0.9    2.2057],[4.0364 0.9    2.2057],57713c25-228a-422e-9399-3a2c9ffcbd1a/house.obj,1.0000000000000004
57713c25-228a-422e-9399-3a2c9ffcbd1a/L3_R0007.wav,0.31,0.3,0.3,0.34,0.37,0.37,0.36,[3.0364 1.9    3.2057],[4.0364 1.9    3.2057],57713c25-228a-422e-9399-3a2c9ffcbd1a/house.obj,1.0000000000000004
a64d82e0-78f8-4d4c-918a-0929b03f81ae/L5_R0088.wav,0.44,0.34,0.28,0.25,0.26,0.26,0.23,[0.025  1.9    3.6873],[0.025  1.9    2.6873],a64d82e0-78f8-4d4c-918a-0929b03f81ae/house.obj,1.0
d961c686-1ce7-4537-a0e9-aa3b8dbf9f9c/L1_R0016.wav,0.55,0.65,0.64,0.7,0.44,0.34,0.3,[ 0.2736  0.9988 -1.9472],[-0.7264  0.9988 -1.9472],d961c686-1ce7-4537-a0e9-aa3b8dbf9f9c/house.obj,1.0
1b08e6df-8980-4b84-abb9-07754bb62ce8/L5_R0021.wav,0.96,0.73,0.66,0.61,0.48,0.44,0.41,[2.5785 1.9    3.4729],[2.5785 1.9    2.4729],1b08e6df-8980-4b84-abb9-07754bb62ce8/house.obj,1.0
af1a51c8-8113-4756-b60a-af2057deeffb/L1_R0049.wav,0.41,0.54,0.61,0.61,0.58,0.53,0.45,[-1.6476  0.9     2.5435],[-2.6476  0.9     2.5435],af1a51c8-8113-4756-b60a-af2057deeffb/house.obj,1.0000000000000002
af1a51c8-8113-4756-b60a-af2057deeffb/L1_R0050.wav,0.44,0.54,0.62,0.62,0.6,0.54,0.46,[-1.6476  0.9     2.5435],[-0.6476  0.9     2.5435],af1a51c8-8113-4756-b60a-af2057deeffb/house.obj,1.0
af1a51c8-8113-4756-b60a-af2057deeffb/L3_R0052.wav,0.43,0.53,0.61,0.64,0.59,0.53,0.46,[-1.6476  1.9     2.5435],[-2.6476  1.9     2.5435],af1a51c8-8113-4756-b60a-af2057deeffb/house.obj,1.0000000000000002
359feab5-492f-4057-916d-d451a91b85ac/L2_R0007.wav,0.65,0.77,0.72,0.63,0.62,0.57,0.48,[-5.1213  1.9     0.5487],[-4.1213  1.9     0.5487],359feab5-492f-4057-916d-d451a91b85ac/house.obj,1.0
359feab5-492f-4057-916d-d451a91b85ac/L3_R0005.wav,0.89,0.69,0.81,0.68,0.66,0.62,0.51,[-3.1213  0.9    -0.4513],[-3.1213  1.9    -0.4513],359feab5-492f-4057-916d-d451a91b85ac/house.obj,0.9999999999999999
359feab5-492f-4057-916d-d451a91b85ac/L5_R0012.wav,1.13,1.11,1.21,1.14,1.03,1.01,0.87,[-2.1213  1.9     2.5487],[-2.1213  1.9     1.5487],359feab5-492f-4057-916d-d451a91b85ac/house.obj,1.0000000000000002
34162b32-057e-4069-98ad-eaa186cd5370/L5_R0008.wav,0.33,0.35,0.32,0.33,0.2,0.17,0.15,[ 1.52    0.9    -3.8187],[ 1.52    1.9    -3.8187],34162b32-057e-4069-98ad-eaa186cd5370/house.obj,0.9999999999999999
d6b6ed9b-d16d-41d7-aec1-007b2a58d89f/L4_R0020.wav,1.09,1.11,1.13,1.06,0.63,0.61,0.56,[1.8643 0.9    3.9271],[1.8643 0.9    4.9271],d6b6ed9b-d16d-41d7-aec1-007b2a58d89f/house.obj,1.0000000000000004
df061cf2-cd29-4fec-a838-31b47c98b4c0/L1_R0024.wav,0.84,0.79,0.57,0.53,0.5,0.42,0.37,[-0.7754  0.9    -0.2302],[-0.7754  1.9    -0.2302],df061cf2-cd29-4fec-a838-31b47c98b4c0/house.obj,0.9999999999999999
228237d8-0328-42e7-af23-e400fe003092/L1_R0005.wav,0.09,0.05,0.02,0.02,0.05,0.04,0.05,[ 2.7143  2.9    -4.0411],[ 2.7143  2.9    -5.0411],228237d8-0328-42e7-af23-e400fe003092/house.obj,1.0
228237d8-0328-42e7-af23-e400fe003092/L1_R0013.wav,0.09,0.05,0.02,0.02,0.06,0.04,0.05,[ 2.7143  2.9    -4.0411],[ 3.7143  2.9    -4.0411],228237d8-0328-42e7-af23-e400fe003092/house.obj,1.0
228237d8-0328-42e7-af23-e400fe003092/L4_R0001.wav,0.42,0.46,0.46,0.45,0.44,0.47,0.46,[ 2.7143  1.9    -5.0411],[ 2.7143  0.9    -5.0411],228237d8-0328-42e7-af23-e400fe003092/house.obj,0.9999999999999999
228237d8-0328-42e7-af23-e400fe003092/L5_R0029.wav,0.36,0.31,0.27,0.32,0.35,0.32,0.29,[2.7143 1.9    0.9589],[2.7143 0.9    0.9589],228237d8-0328-42e7-af23-e400fe003092/house.obj,0.9999999999999999
583eba18-07cb-439d-a095-3118a9281de8/L2_R0006.wav,0.61,0.59,0.71,0.9,0.92,0.93,0.91,[-0.3407  1.9    -0.9043],[-1.3407  1.9    -0.9043],583eba18-07cb-439d-a095-3118a9281de8/house.obj,1.0
6b5957b2-8ef1-4ce1-8752-a60356764cef/L1_R0001.wav,1.73,1.28,1.03,1.05,0.51,0.45,0.39,[ 0.1094  1.9    -2.3984],[-0.8906  1.9    -2.3984],6b5957b2-8ef1-4ce1-8752-a60356764cef/house.obj,1.0
2fb8ca77-c0e5-43ab-ba23-5685bc5c996f/L1_R0001.wav,0.52,0.49,0.37,0.44,0.53,0.55,0.53,[-1.2159  1.9    -2.1257],[-1.2159  1.9    -3.1257],2fb8ca77-c0e5-43ab-ba23-5685bc5c996f/house.obj,1.0
2fb8ca77-c0e5-43ab-ba23-5685bc5c996f/L1_R0002.wav,0.52,0.45,0.39,0.46,0.53,0.56,0.54,[-1.2159  1.9    -2.1257],[-1.2159  1.9    -1.1257],2fb8ca77-c0e5-43ab-ba23-5685bc5c996f/house.obj,1.0000000000000002
2fb8ca77-c0e5-43ab-ba23-5685bc5c996f/L3_R0001.wav,0.56,0.51,0.36,0.45,0.52,0.55,0.52,[-0.2159  1.9    -3.1257],[-1.2159  1.9    -3.1257],2fb8ca77-c0e5-43ab-ba23-5685bc5c996f/house.obj,1.0
2fb8ca77-c0e5-43ab-ba23-5685bc5c996f/L5_R0001.wav,0.61,0.51,0.38,0.42,0.52,0.55,0.52,[-1.2159  1.9    -4.1257],[-1.2159  1.9    -3.1257],2fb8ca77-c0e5-43ab-ba23-5685bc5c996f/house.obj,1.0
5699d277-5908-4471-b52a-a6c4add689b6/L1_R0009.wav,0.2,0.2,0.13,0.12,0.1,0.09,0.09,[ 2.4127  1.9    -1.877 ],[ 1.4127  1.9    -1.877 ],5699d277-5908-4471-b52a-a6c4add689b6/house.obj,1.0
5699d277-5908-4471-b52a-a6c4add689b6/L5_R0001.wav,0.12,0.13,0.08,0.06,0.06,0.07,0.07,[-6.5873  0.9    -2.877 ],[-6.5873  1.9    -2.877 ],5699d277-5908-4471-b52a-a6c4add689b6/house.obj,0.9999999999999999
162df9c3-ddf2-4e21-a8ee-af925c4833e8/L2_R0043.wav,0.56,0.59,0.55,0.51,0.44,0.42,0.41,[-1.5726  0.9    -0.2007],[-2.5726  0.9    -0.2007],162df9c3-ddf2-4e21-a8ee-af925c4833e8/house.obj,1.0
162df9c3-ddf2-4e21-a8ee-af925c4833e8/L2_R0066.wav,0.57,0.48,0.53,0.53,0.44,0.42,0.41,[-1.5726  0.9    -0.2007],[-1.5726  0.9     0.7993],162df9c3-ddf2-4e21-a8ee-af925c4833e8/house.obj,1.0
67438c51-6887-4963-8004-f7c0e620e21b/L1_R0006.wav,0.5,0.56,0.47,0.54,0.53,0.47,0.4,[-0.4632  1.9     3.2801],[-0.4632  1.9     2.2801],67438c51-6887-4963-8004-f7c0e620e21b/house.obj,1.0
ab97be19-0a1f-429f-9b79-60f506722470/L1_R0003.wav,1.37,1.05,0.93,1.02,0.52,0.4,0.38,[-1.5483  1.9    -4.4047],[-2.5483  1.9    -4.4047],ab97be19-0a1f-429f-9b79-60f506722470/house.obj,0.9999999999999998
ab97be19-0a1f-429f-9b79-60f506722470/L5_R0001.wav,1.44,1.31,1.05,1.26,0.85,0.28,0.27,[ 0.4517  0.9    -4.4047],[ 0.4517  0.9    -5.4047],ab97be19-0a1f-429f-9b79-60f506722470/house.obj,1.0
26e14e8c-e0bb-4e85-820f-cbdaf1999165/L4_R0002.wav,0.75,0.73,0.59,0.6,0.63,0.63,0.57,[-2.7721  0.9    -2.1518],[-2.7721  1.9    -2.1518],26e14e8c-e0bb-4e85-820f-cbdaf1999165/house.obj,0.9999999999999999
7cbc4050-ff49-4985-b91b-a1786ae6dae3/L1_R0013.wav,0.44,0.45,0.35,0.47,0.47,0.44,0.41,[1.3548 1.9999 1.5721],[2.3548 1.9999 1.5721],7cbc4050-ff49-4985-b91b-a1786ae6dae3/house.obj,1.0
7cbc4050-ff49-4985-b91b-a1786ae6dae3/L2_R0022.wav,0.17,0.08,0.03,0.03,0.02,0.02,0.02,[-3.6452  1.9999  3.5721],[-3.6452  1.9999  4.5721],7cbc4050-ff49-4985-b91b-a1786ae6dae3/house.obj,1.0
7cbc4050-ff49-4985-b91b-a1786ae6dae3/L5_R0021.wav,0.45,0.42,0.39,0.45,0.47,0.44,0.4,[2.3548 1.9999 4.5721],[2.3548 1.9999 3.5721],7cbc4050-ff49-4985-b91b-a1786ae6dae3/house.obj,1.0
5ba554c9-9edf-4d8c-9816-0e28fa909982/L1_R0036.wav,0.44,0.64,0.69,0.66,0.5,0.44,0.45,[1.2987 2.     2.4362],[0.2987 2.     2.4362],5ba554c9-9edf-4d8c-9816-0e28fa909982/house.obj,1.0
21b83dd7-a159-4471-aa41-8ca48a4ace1e/L4_R0026.wav,0.41,0.3,0.28,0.27,0.28,0.24,0.22,[0.6722 0.9    1.2155],[0.6722 0.9    0.2155],21b83dd7-a159-4471-aa41-8ca48a4ace1e/house.obj,1.0
fce52e47-a592-4988-8ebc-e7a45741b327/L2_R0031.wav,0.5,0.41,0.32,0.32,0.3,0.27,0.26,[ 2.2857  1.9993 -2.968 ],[ 1.2857  1.9993 -2.968 ],fce52e47-a592-4988-8ebc-e7a45741b327/house.obj,0.9999999999999998
68947a94-3c74-4cf1-83eb-311412e00947/L2_R0014.wav,0.49,0.45,0.58,0.76,0.8,0.8,0.72,[ 4.4125  1.9997 -1.0575],[ 3.4125  1.9997 -1.0575],68947a94-3c74-4cf1-83eb-311412e00947/house.obj,0.9999999999999996
f0bf6457-59d0-4a44-88f6-152ead9dd17d/L1_R0004.wav,0.23,0.23,0.27,0.25,0.17,0.17,0.16,[1.0335 1.9    4.2254],[2.0335 1.9    4.2254],f0bf6457-59d0-4a44-88f6-152ead9dd17d/house.obj,1.0
628a8505-d0d8-446d-920b-d995a1ee90d9/L5_R0086.wav,0.4,0.51,0.62,0.52,0.35,0.33,0.3,[-2.2495  0.9     5.0493],[-2.2495  1.9     5.0493],628a8505-d0d8-446d-920b-d995a1ee90d9/house.obj,0.9999999999999999
580a48e3-61e3-4d09-958a-2b8ac4deb65b/L3_R0028.wav,1.01,0.91,1.04,1.15,1.22,1.17,1.05,[ 2.9323  1.9996 -4.0022],[ 1.9323  1.9996 -4.0022],580a48e3-61e3-4d09-958a-2b8ac4deb65b/house.obj,1.0000000000000002
580a48e3-61e3-4d09-958a-2b8ac4deb65b/L4_R0045.wav,1.29,0.94,0.86,1.08,1.16,1.06,0.89,[-2.0677  0.9996 -3.0022],[-2.0677  0.9996 -2.0022],580a48e3-61e3-4d09-958a-2b8ac4deb65b/house.obj,1.0
8e8ef779-9c01-42dd-b1ef-915f881e5562/L1_R0013.wav,0.54,0.7,0.67,0.67,0.65,0.64,0.58,[-9.8013  1.9    -6.3642],[-9.8013  1.9    -7.3642],8e8ef779-9c01-42dd-b1ef-915f881e5562/house.obj,1.0
4a7ba61f-f066-48f2-bf13-44c132c5dd89/L1_R0030.wav,0.5,0.44,0.27,0.33,0.26,0.23,0.23,[-2.4614  1.9     2.6382],[-1.4614  1.9     2.6382],4a7ba61f-f066-48f2-bf13-44c132c5dd89/house.obj,0.9999999999999998
aea34197-34e1-4bbc-a486-a50bc4fea4be/L5_R0041.wav,0.34,0.32,0.35,0.52,0.52,0.48,0.42,[-1.4072  0.9     4.4128],[-1.4072  0.9     3.4128],aea34197-34e1-4bbc-a486-a50bc4fea4be/house.obj,1.0
b5677ad9-5732-4279-bf97-2e1da497a405/L1_R0040.wav,0.75,0.67,0.67,0.67,0.55,0.49,0.41,[-3.3356  1.9     6.1327],[-4.3356  1.9     6.1327],b5677ad9-5732-4279-bf97-2e1da497a405/house.obj,1.0000000000000004
b5677ad9-5732-4279-bf97-2e1da497a405/L5_R0039.wav,0.75,0.71,0.65,0.67,0.55,0.49,0.41,[-5.3356  0.9     6.1327],[-5.3356  1.9     6.1327],b5677ad9-5732-4279-bf97-2e1da497a405/house.obj,0.9999999999999999
199658c9-c2b1-4c98-aa80-807ab817c21f/L5_R0012.wav,0.37,0.47,0.6,0.7,0.71,0.62,0.51,[1.386  1.9    2.1703],[0.386  1.9    2.1703],199658c9-c2b1-4c98-aa80-807ab817c21f/house.obj,0.9999999999999999
5245da59-db94-49fc-99a3-76e3a2efcbff/L3_R0076.wav,0.38,0.5,0.64,0.62,0.59,0.52,0.44,[3.0723 1.9    3.238 ],[2.0723 1.9    3.238 ],5245da59-db94-49fc-99a3-76e3a2efcbff/house.obj,1.0
5245da59-db94-49fc-99a3-76e3a2efcbff/L4_R0022.wav,0.41,0.47,0.62,0.59,0.55,0.49,0.42,[ 1.0723  1.9    -0.762 ],[ 1.0723  1.9    -1.762 ],5245da59-db94-49fc-99a3-76e3a2efcbff/house.obj,1.0
1c36e327-2733-4f9d-a270-06c172052031/L1_R0048.wav,0.26,0.28,0.35,0.43,0.26,0.24,0.22,[-3.515  0.9    1.51 ],[-2.515  0.9    1.51 ],1c36e327-2733-4f9d-a270-06c172052031/house.obj,1.0
d263e110-872b-4e7a-85b9-65e0877ab855/L2_R0046.wav,1.59,1.7,1.28,1.28,1.15,1.14,1.01,[-3.9118  0.9    -1.5446],[-3.9118  0.9    -2.5446],d263e110-872b-4e7a-85b9-65e0877ab855/house.obj,1.0
c876c374-427a-4b14-9b8c-e609f12d5fa7/L3_R0019.wav,0.43,0.48,0.32,0.37,0.32,0.3,0.28,[ 1.3649  0.9    -0.395 ],[ 1.3649  1.9    -0.395 ],c876c374-427a-4b14-9b8c-e609f12d5fa7/house.obj,0.9999999999999999
7fa6ef92-76d0-4c63-9aa4-ba5e966de9a3/L1_R0011.wav,1.08,0.82,1.04,0.94,0.38,0.33,0.3,[-1.4552  1.9     3.1447],[-1.4552  1.9     4.1447],7fa6ef92-76d0-4c63-9aa4-ba5e966de9a3/house.obj,1.0000000000000004
6df8f830-ba50-46b4-9f9a-b35535f22535/L2_R0010.wav,0.37,0.35,0.42,0.56,0.53,0.42,0.38,[-4.0942  0.9993 -2.0472],[-4.0942  1.9993 -2.0472],6df8f830-ba50-46b4-9f9a-b35535f22535/house.obj,1.0
6df8f830-ba50-46b4-9f9a-b35535f22535/L5_R0060.wav,0.4,0.37,0.46,0.66,0.62,0.52,0.47,[3.9058 0.9993 2.9528],[2.9058 0.9993 2.9528],6df8f830-ba50-46b4-9f9a-b35535f22535/house.obj,1.0
25529ba8-ec0f-43ce-8b82-47f57df67d80/L3_R0004.wav,0.49,0.46,0.5,0.48,0.4,0.39,0.39,[6.7008 1.9    2.2788],[6.7008 1.9    3.2788],25529ba8-ec0f-43ce-8b82-47f57df67d80/house.obj,1.0
25529ba8-ec0f-43ce-8b82-47f57df67d80/L4_R0003.wav,0.4,0.32,0.38,0.38,0.37,0.38,0.38,[ 4.7008  1.9    -0.7212],[ 4.7008  1.9    -1.7212],25529ba8-ec0f-43ce-8b82-47f57df67d80/house.obj,1.0
8df6c006-6c38-4c65-90d9-017a26b63d4b/L3_R0005.wav,0.92,1.19,0.88,0.84,0.35,0.34,0.35,[ 0.02    1.9029 -3.59  ],[ 0.02    0.9029 -3.59  ],8df6c006-6c38-4c65-90d9-017a26b63d4b/house.obj,1.0
d6fcec54-1bec-4f8a-b945-8f6fd33d1e6b/L1_R0081.wav,0.44,0.4,0.38,0.36,0.31,0.28,0.25,[1.5563 1.9988 1.8901],[1.5563 1.9988 2.8901],d6fcec54-1bec-4f8a-b945-8f6fd33d1e6b/house.obj,1.0
d6fcec54-1bec-4f8a-b945-8f6fd33d1e6b/L3_R0071.wav,0.45,0.45,0.48,0.44,0.45,0.41,0.36,[-2.4437  0.9988  1.8901],[-2.4437  0.9988  2.8901],d6fcec54-1bec-4f8a-b945-8f6fd33d1e6b/house.obj,1.0
7458b8c9-ec21-47d4-b837-f07596625147/L1_R0085.wav,0.87,0.87,0.86,0.91,0.87,0.76,0.62,[-4.2269  1.9     4.2854],[-4.2269  1.9     5.2854],7458b8c9-ec21-47d4-b837-f07596625147/house.obj,1.0
16dfc62a-fd35-41a2-9f8e-6b1c11dc1898/L5_R0005.wav,1.13,1.05,1.2,1.22,1.18,1.2,1.1,[-0.8109  1.9999 -4.98  ],[ 0.1891  1.9999 -4.98  ],16dfc62a-fd35-41a2-9f8e-6b1c11dc1898/house.obj,1.0
38330463-78e6-4d25-bd89-9daf92d0cfb9/L2_R0030.wav,0.35,0.27,0.23,0.22,0.19,0.16,0.15,[-6.1345  1.9    -1.6927],[-5.1345  1.9    -1.6927],38330463-78e6-4d25-bd89-9daf92d0cfb9/house.obj,1.0
10fd9056-1018-4b27-adeb-73fcb6381dd9/L2_R0021.wav,0.62,0.59,0.91,1.0,0.35,0.27,0.26,[-0.812   1.9    -0.2738],[ 0.188   1.9    -0.2738],10fd9056-1018-4b27-adeb-73fcb6381dd9/house.obj,1.0
f2039999-244c-43af-b4f8-83965628f647/L3_R0033.wav,0.98,0.51,0.53,0.46,0.52,0.52,0.46,[-1.0517  1.9     0.8853],[-0.0517  1.9     0.8853],f2039999-244c-43af-b4f8-83965628f647/house.obj,1.0
f2039999-244c-43af-b4f8-83965628f647/L5_R0013.wav,0.82,0.64,0.68,0.67,0.61,0.6,0.53,[ 1.9483  1.9    -2.1147],[ 2.9483  1.9    -2.1147],f2039999-244c-43af-b4f8-83965628f647/house.obj,1.0000000000000002
fce9aca0-ed23-4c5e-88e9-0b8782e63339/L2_R0071.wav,0.38,0.31,0.39,0.41,0.34,0.28,0.25,[-4.513   1.9     3.3388],[-4.513   1.9     2.3388],fce9aca0-ed23-4c5e-88e9-0b8782e63339/house.obj,1.0
c7a6c545-7e2b-452d-a116-1d724dbd9e34/L3_R0011.wav,0.44,0.4,0.55,0.6,0.28,0.24,0.22,[-2.9027  2.     -0.4064],[-1.9027  2.     -0.4064],c7a6c545-7e2b-452d-a116-1d724dbd9e34/house.obj,0.9999999999999998
aa4f6995-3c16-4b8b-9925-91df49b5711f/L3_R0028.wav,0.59,0.56,0.5,0.77,0.84,0.82,0.73,[-0.9919  1.9    -0.0657],[ 0.0081  1.9    -0.0657],aa4f6995-3c16-4b8b-9925-91df49b5711f/house.obj,1.0
9f433842-0a34-4228-a2ec-8e7888cbe29e/L1_R0008.wav,0.33,0.26,0.24,0.26,0.28,0.28,0.27,[ 5.015   0.9    -2.9183],[ 6.015   0.9    -2.9183],9f433842-0a34-4228-a2ec-8e7888cbe29e/house.obj,1.0
55edb089-573a-4701-9290-1ed05a2590e4/L1_R0015.wav,0.6,0.74,0.78,0.68,0.52,0.51,0.49,[ 2.9642  0.9    -0.1606],[ 2.9642  1.9    -0.1606],55edb089-573a-4701-9290-1ed05a2590e4/house.obj,0.9999999999999999
53e64f48-d7e7-46ef-a3cd-da63ff4a6dcb/L3_R0022.wav,0.31,0.38,0.3,0.32,0.31,0.3,0.27,[ 3.6756  0.9997 -2.3591],[ 3.6756  1.9997 -2.3591],53e64f48-d7e7-46ef-a3cd-da63ff4a6dcb/house.obj,1.0
85f98694-5ea6-42fc-9035-902610e97429/L4_R0034.wav,0.46,0.4,0.32,0.34,0.34,0.32,0.32,[-0.32    0.9995  1.9417],[-0.32    1.9995  1.9417],85f98694-5ea6-42fc-9035-902610e97429/house.obj,1.0
8660193c-1cdf-45f0-b8be-f9022ba57802/L2_R0006.wav,0.38,0.39,0.42,0.48,0.45,0.48,0.46,[-3.7475  1.9    -0.535 ],[-3.7475  0.9    -0.535 ],8660193c-1cdf-45f0-b8be-f9022ba57802/house.obj,0.9999999999999999
8660193c-1cdf-45f0-b8be-f9022ba57802/L2_R0007.wav,0.34,0.36,0.41,0.5,0.45,0.48,0.46,[-3.7475  1.9    -0.535 ],[-2.7475  1.9    -0.535 ],8660193c-1cdf-45f0-b8be-f9022ba57802/house.obj,1.0
74b36472-5e84-4950-93fa-faf2292e35a8/L2_R0004.wav,0.91,0.96,1.0,0.92,0.49,0.45,0.42,[-1.8425  0.9    -0.873 ],[-2.8425  0.9    -0.873 ],74b36472-5e84-4950-93fa-faf2292e35a8/house.obj,0.9999999999999998
74b36472-5e84-4950-93fa-faf2292e35a8/L3_R0007.wav,0.77,1.01,1.0,1.03,0.49,0.45,0.42,[-4.8425  1.9    -1.873 ],[-4.8425  1.9    -0.873 ],74b36472-5e84-4950-93fa-faf2292e35a8/house.obj,1.0
67f526c0-865c-42d8-8390-94251681daca/L2_R0003.wav,0.68,0.55,0.38,0.41,0.41,0.37,0.35,[ 4.13   1.9   -3.285],[ 4.13   1.9   -2.285],67f526c0-865c-42d8-8390-94251681daca/house.obj,1.0
67f526c0-865c-42d8-8390-94251681daca/L3_R0005.wav,0.78,0.82,0.7,0.73,0.72,0.69,0.61,[ 0.13   1.9   -1.285],[ 0.13   0.9   -1.285],67f526c0-865c-42d8-8390-94251681daca/house.obj,0.9999999999999999
67f526c0-865c-42d8-8390-94251681daca/L5_R0019.wav,0.81,0.68,0.58,0.66,0.7,0.66,0.58,[4.13  1.9   0.715],[3.13  1.9   0.715],67f526c0-865c-42d8-8390-94251681daca/house.obj,1.0
e825e842-34c6-499c-860d-eb78b8b5253d/L4_R0005.wav,0.62,0.6,0.68,0.73,0.61,0.58,0.51,[3.0278 1.9    3.167 ],[3.0278 1.9    2.167 ],e825e842-34c6-499c-860d-eb78b8b5253d/house.obj,1.0
e825e842-34c6-499c-860d-eb78b8b5253d/L5_R0003.wav,0.95,1.01,0.92,1.2,1.22,1.06,0.82,[0.0278 1.9    1.167 ],[-0.9722  1.9     1.167 ],e825e842-34c6-499c-860d-eb78b8b5253d/house.obj,1.0
b5b9197b-698c-4f06-91e1-c0a9f167f023/L1_R0001.wav,2.08,2.2,1.45,1.05,0.88,0.69,0.58,[ 0.3113  1.9    -1.8555],[ 0.3113  1.9    -2.8555],b5b9197b-698c-4f06-91e1-c0a9f167f023/house.obj,1.0000000000000002
b5b9197b-698c-4f06-91e1-c0a9f167f023/L1_R0002.wav,1.82,1.83,1.38,1.05,0.89,0.7,0.58,[ 0.3113  1.9    -1.8555],[ 1.3113  1.9    -1.8555],b5b9197b-698c-4f06-91e1-c0a9f167f023/house.obj,0.9999999999999999
b5b9197b-698c-4f06-91e1-c0a9f167f023/L2_R0003.wav,2.46,1.96,1.34,1.08,1.15,1.05,0.87,[2.3113 1.9    4.1445],[2.3113 1.9    5.1445],b5b9197b-698c-4f06-91e1-c0a9f167f023/house.obj,1.0
fccdabaa-fcb2-49bc-8dd7-863f7bc927e7/L4_R0023.wav,1.03,0.99,1.0,1.06,1.23,1.24,1.11,[-0.1263  1.9     1.9607],[-0.1263  0.9     1.9607],fccdabaa-fcb2-49bc-8dd7-863f7bc927e7/house.obj,0.9999999999999999
0e566be7-4271-47be-9f22-65747d517ed9/L2_R0005.wav,0.09,0.18,0.23,0.24,0.32,0.27,0.21,[2.2691 0.9    6.85  ],[2.2691 0.9    5.85  ],0e566be7-4271-47be-9f22-65747d517ed9/house.obj,1.0
